time;m_acc_x;m_acc_y;m_acc_z;m_accG_x;m_accG_y;m_accG_z;m_rotTate_alpha;m_rotTate_beta;m_rotTate_gamma;p_lat;p_long;p_alt;p_acc;p_head;p_speed;steps;distance
163129.0;-2.0;-4.6000000000000005;-2.8000000000000003;3.0;-3.7;6.2;86.60000000000001;-24.4;-49.7;55.6087206;13.00734765;44.394287109375;3.790092468261719;87.9000015258789;1.2000000476837158;278.05599999999987;241.28409090909065
164130.0;-0.6000000000000001;-1.2000000000000002;0.6000000000000001;4.4;-3.3000000000000003;9.2;144.70000000000002;-72.0;11.5;55.60872143;13.00736654;44.29608154296875;3.790092468261719;91.1999969482422;1.2799999713897705;280.03968253968253;242.6630434782617
165129.0;4.800000000000001;0.0;3.2;8.700000000000001;-4.5;11.1;123.0;-61.7;-42.8;55.60872606;13.0073869;43.66815185546875;3.790092468261719;67.80000305175781;1.2999999523162842;282.0252100840337;244.19318181818164
166129.0;3.6;3.7;6.800000000000001;6.7;-2.6;14.0;-24.0;-1.2000000000000002;52.1;55.60873084;13.00740884;44.38800048828125;3.790092468261719;73.5999984741211;1.399999976158142;284.05599999999987;245.58888888888936
167131.0;-0.4;2.9000000000000004;3.7;3.9;-2.1;11.1;-106.4;22.8;-15.4;55.60873231;13.00743118;44.49066162109375;3.790092468261719;80.30000305175781;1.4299999475479126;285.04838709677415;247.01136363636363
168129.0;1.8;4.3;1.9;6.0;0.2;9.9;-106.6;12.4;47.7;55.60873475;13.00745791;44.40789794921875;3.790092468261719;77.9000015258789;1.5099999904632568;287.04166666666663;248.44578313253032
169129.0;-1.8;-6.5;-0.5;2.5;-6.2;7.6;-129.20000000000002;-19.300000000000004;46.7;55.60873551;13.00748092;44.5279541015625;3.790092468261719;83.69999694824219;1.3799999952316284;289.05555555555554;249.83695652174018
170129.0;-2.6;-8.0;-0.8;2.7;-5.800000000000001;7.1000000000000005;-12.0;29.700000000000006;-83.5;55.60873659;13.0074991;44.55047607421875;3.790092468261719;79.5999984741211;1.1200000047683716;290.040650406504;251.2298850574715
171129.0;-2.2;-4.3;-2.5;3.3000000000000003;-3.7;5.7;132.5;-30.1;-28.500000000000004;55.60874079;13.00751793;44.345947265625;3.790092468261719;72.5999984741211;1.2999999523162842;292.0413223140495;252.63333333333384
172112.0;1.4;0.3;3.1;5.4;-3.5;11.1;120.4;-41.8;3.5;55.60874579;13.00753845;45.54266357421875;3.790092468261719;66.5;1.3200000524520874;294.04838709677415;254.05319148936167
173130.0;4.5;5.0;6.1000000000000005;8.1;-1.2000000000000002;13.7;67.4;5.500000000000001;22.700000000000003;55.60875232;13.00755654;45.58453369140625;3.790092468261719;64.19999694824219;1.340000033378601;296.05599999999987;255.4404761904761
174129.0;3.7;3.8;2.9000000000000004;7.0;-1.9;10.2;-48.8;40.0;-9.1;55.60875535;13.00757826;45.2578125;3.790092468261719;81.0999984741211;1.5099999904632568;298.03968253968253;256.85555555555624
175129.0;-0.1;3.6;-0.2;4.4;-0.5;7.300000000000001;-87.40000000000002;34.2;29.800000000000004;55.60875593;13.00760139;45.34332275390625;3.790092468261719;85.5;1.3899999856948853;299.0254237288135;258.18604651162786
176129.0;1.2000000000000002;-3.2;2.8000000000000003;6.2;-5.1000000000000005;11.2;-96.3;-53.3;139.9;55.60875796;13.00762631;44.9931640625;3.790092468261719;79.5;1.4299999475479126;301.05599999999987;259.57608695652095
177129.0;-1.6;-8.3;-2.4000000000000004;4.1000000000000005;-6.800000000000001;5.800000000000001;-37.6;5.1000000000000005;-43.900000000000006;55.60875934;13.00764982;45.1336669921875;3.790092468261719;84.30000305175781;1.3899999856948853;303.04761904761904;261.0357142857143
178115.0;-2.0;-4.2;-2.1;3.6;-3.8;6.300000000000001;83.60000000000001;-38.900000000000006;-40.9;55.60876033;13.00766967;45.7064208984375;3.790092468261719;83.4000015258789;1.3600000143051147;304.00840336134456;262.44943820224717
179131.0;-2.0;-3.3000000000000003;-0.6000000000000001;3.4000000000000004;-4.7;8.1;157.20000000000002;-56.3;-25.9;55.60876467;13.00768952;45.73809814453125;3.790092468261719;70.69999694824219;1.2699999809265137;306.05555555555554;263.8020833333348
180129.0;1.0;-0.4;4.4;5.1000000000000005;-5.9;11.7;107.5;-38.900000000000006;-7.200000000000001;55.60876883;13.00771161;46.730224609375;3.790092468261719;79.19999694824219;1.3700000047683716;308.0403225806451;265.2134831460674
181130.0;2.9000000000000004;3.2;6.1000000000000005;6.4;-3.4000000000000004;12.8;-0.2;2.6;24.6;55.60877161;13.00773455;46.953125;3.790092468261719;86.80000305175781;1.409999966621399;310.0252100840337;266.6162790697673
182128.0;2.1;4.0;2.1;5.5;-2.0;9.1;-76.89999999999999;28.500000000000004;-3.5;55.60877506;13.00775739;47.43267822265625;3.790092468261719;84.9000015258789;1.4199999570846558;311.06349206349205;268.0340909090909
183130.0;1.6;3.9;0.4;6.0;-0.4;7.7;-103.0;36.2;13.000000000000002;55.60878221;13.00777698;48.030517578125;3.790092468261719;68.5;1.4600000381469729;313.040650406504;269.4756097560971
184128.0;-2.0;-4.800000000000001;-1.7000000000000002;2.7;-5.1000000000000005;6.7;-84.2;14.1;45.5;55.60878416;13.00779913;48.03912353515625;3.790092468261719;83.19999694824219;1.4299999475479126;315.025;270.80999999999926
185128.0;-3.5;-7.4;-0.9;2.4000000000000004;-6.5;7.2;25.6;-5.0;-69.10000000000001;55.60878541;13.00781791;48.26776123046875;3.790092468261719;78.19999694824219;1.3200000524520874;316.05599999999987;272.2022471910112
186129.0;-1.7000000000000002;-2.5;-3.2;3.3000000000000003;-4.0;5.300000000000001;108.4;-42.1;-27.5;55.60878551;13.00783873;47.86376953125;3.790092468261719;82.69999694824219;1.3700000047683716;318.040650406504;273.58888888888936
187128.0;0.7000000000000001;0.6000000000000001;2.1;5.0;-3.3000000000000003;10.0;91.3;-34.1;-6.0;55.60878644;13.00785628;47.482177734375;3.790092468261719;77.0;1.159999966621399;320.04098360655746;274.90625000000165
188128.0;5.800000000000001;1.7000000000000002;5.7;9.6;-4.0;12.8;26.700000000000003;-17.6;-17.799999999999997;55.60878765;13.00787577;46.8851318359375;3.790092468261719;80.69999694824219;1.2599999904632568;322.05691056910564;276.3222222222225
189132.0;3.3000000000000003;4.3;3.3000000000000003;6.5;-1.8;10.2;-68.80000000000001;50.2;-11.000000000000002;55.60878948;13.00789887;47.42919921875;3.790092468261719;80.5;1.399999976158142;324.0551181102362;277.7325581395347
