time;m_acc_x;m_acc_y;m_acc_z;m_accG_x;m_accG_y;m_accG_z;m_rotTate_alpha;m_rotTate_beta;m_rotTate_gamma;p_lat;p_long;p_alt;p_acc;p_head;p_speed;steps;distance
94742.0;-1.3;-6.6000000000000005;-0.7000000000000001;7.9;-9.1;0.8;-21.8;-0.4;80.8;55.61134047;12.98629208;42.93890380859375;3.790092468261719;67.5;1.2899999618530271;149.59999999999945;129.60909090909036
95745.0;-0.8;-1.3;1.9;8.6;-5.5;2.5;2.0;-49.7;-71.9;55.6113449;12.98630823;42.8800048828125;3.790092468261719;55.29999923706055;1.0099999904632568;151.60000000000073;130.6328125
96742.0;5.1000000000000005;0.9;-0.3;11.7;-6.300000000000001;2.2;-16.700000000000003;-4.300000000000001;-24.1;55.61134957;12.98632172;42.86370849609375;3.790092468261719;56.59999847412109;1.0299999713897705;153.5934959349588;131.66379310344843
97742.0;1.0;2.4000000000000004;-1.2000000000000002;8.200000000000001;-4.3;0.9;-44.7;66.7;1.2000000000000002;55.61135404;12.98633792;42.91204833984375;3.790092468261719;69.4000015258789;1.1699999570846558;154.60330578512304;132.75675675675768
98742.0;-0.9;-1.6;2.4000000000000004;-0.3;0.9;12.3;-0.4;-0.3;10.9;55.61135846;12.98635615;42.97265625;3.790092468261719;58.0;1.1399999856948853;156.60483870967687;133.78225806451542
99742.0;-0.3;-0.3;-0.4;0.3;2.6;8.8;-5.9;-14.400000000000002;-1.2000000000000002;55.61136315;12.9863714;43.5372314453125;3.790092468261719;66.9000015258789;0.9800000190734864;157.59504132231314;134.79661016949257
100741.0;-2.6;-1.7000000000000002;-3.6;-1.2000000000000002;0.9;5.9;30.8;-3.3000000000000007;48.9;55.61136708;12.98638624;43.3961181640625;3.790092468261719;61.5;0.9900000095367432;159.59999999999945;135.73684210526358
101743.0;-1.7000000000000002;-0.5;-0.5;-1.5;0.1;9.1;25.4;24.7;-43.8;55.61137033;12.98639985;42.82781982421875;3.790092468261719;73.80000305175781;0.8600000143051147;161.59677419354784;136.79279279279376
102742.0;-0.2;-0.6000000000000001;1.9;0.2;0.0;11.8;8.700000000000001;-12.5;38.3;55.61137475;12.98641381;43.043701171875;3.790092468261719;53.70000076293945;1.100000023841858;162.5934959349588;137.78740157480297
103741.0;-1.0;-0.9;-1.9;0.8;1.2000000000000002;7.300000000000001;8.3;-16.1;19.9;55.61138043;12.98642761;43.53741455078125;3.790092468261719;60.400001525878906;1.0499999523162842;164.5840000000007;138.78225806451542
104741.0;-0.4;-0.6000000000000001;-3.2;1.7000000000000002;1.2000000000000002;6.5;36.8;-9.4;31.8;55.61138691;12.98644016;43.481201171875;3.790092468261719;52.59999847412109;1.0499999523162842;165.59663865546193;139.7384615384617
105741.0;-0.8;0.1;-0.9;0.9;1.3;8.5;-7.1000000000000005;21.200000000000003;-12.2;55.6113938;12.98645186;43.92401123046875;3.790092468261719;52.0;1.0399999618530271;167.5934959349588;140.75423728813658
106741.0;1.6;-0.1;-0.2;4.4;0.7000000000000001;9.2;35.599999999999994;-30.4;30.4;55.61140033;12.9864641;43.99542236328125;3.790092468261719;53.29999923706055;1.1399999856948853;168.585365853658;141.76859504132113
107741.0;-1.3;-0.7000000000000001;-1.8;1.9;1.6;7.2;-17.0;18.3;-12.8;55.61140651;12.98647717;44.22021484375;3.790092468261719;54.5;1.090000033378601;170.57894736842013;142.70866141732267
108741.0;-0.5;-1.1;-2.3000000000000003;1.6;0.5;7.800000000000001;48.8;-20.1;37.9;55.61141275;12.98649086;44.15869140625;3.790092468261719;53.29999923706055;1.0800000429153442;171.60000000000073;143.64661654135375
109741.0;0.5;1.0;0.0;2.0;2.5;9.4;12.1;8.0;-11.1;55.61141935;12.98650516;43.91717529296875;3.790092468261719;51.29999923706055;1.090000033378601;173.59836065573685;144.74757281553477
110725.0;2.1;0.8;1.8;4.0;1.6;11.4;19.0;-45.1;24.8;55.61142631;12.98651987;44.12420654296875;3.790092468261719;53.400001525878906;1.0800000429153442;174.58620689655186;145.75206611570133
111746.0;-0.2;-1.0;-1.2000000000000002;1.2000000000000002;0.5;8.3;-30.7;-19.5;-17.200000000000003;55.61143199;12.98653475;44.2822265625;3.790092468261719;57.70000076293945;1.0499999523162842;176.59677419354784;146.73809523809507
112741.0;-0.9;-1.1;-0.3;0.8;-0.1;9.5;18.200000000000003;-24.1;18.700000000000003;55.61143743;12.98655157;44.3199462890625;3.790092468261719;67.19999694824219;1.0399999618530271;177.613445378151;147.8108108108118
113741.0;0.5;0.5;1.4;1.8;1.2000000000000002;10.9;-23.4;-6.500000000000001;0.0;55.61144234;12.98656751;44.3330078125;3.790092468261719;60.0;1.059999942779541;179.60330578512304;148.9166666666674
114741.0;-0.2;0.6000000000000001;-2.8000000000000003;1.9;1.5;6.7;-9.2;22.2;-20.9;55.61144734;12.98658052;45.0863037109375;3.790092468261719;67.19999694824219;1.0;180.60655737704832;149.98260869565212
115742.0;0.3;-0.5;2.0;3.0;0.2;11.9;-39.2;4.7;-27.800000000000004;55.61145343;12.98659479;44.97271728515625;3.790092468261719;61.400001525878906;1.1100000143051147;182.58677685950323;150.94400000000115
116741.0;1.1;-0.9;-0.4;0.6000000000000001;0.1;7.9;-54.1;133.0;-101.4;55.61146029;12.98661153;44.446533203125;3.790092468261719;63.29999923706055;1.059999942779541;183.60330578512304;151.95867768594894
117741.0;5.300000000000001;4.0;2.1;13.5;-0.7000000000000001;4.6000000000000005;6.600000000000001;14.1;65.10000000000001;55.61146406;12.98662455;43.59576416015625;3.790092468261719;69.19999694824219;0.8100000023841858;185.60000000000073;152.88805970149107
118743.0;1.3;2.9000000000000004;0.9;9.2;-2.6;3.2;-22.8;17.0;53.7;55.6114684;12.98663698;44.19537353515625;3.790092468261719;50.0;1.2200000286102295;186.60162601625962;154.17796610169515
119741.0;-1.5;-3.0;2.4000000000000004;7.1000000000000005;-5.800000000000001;4.6000000000000005;-68.0;34.60000000000001;126.5;55.61147257;12.98665603;44.879638671875;3.790092468261719;69.80000305175781;1.4199999570846558;188.59200000000072;155.24324324324354
